Date,Region,Product,Customer,Units Sold,Unit Price,Sales
2025-10-27,Central,Smartphone,Customer_8,1,708.38,708.38
2024-11-07,West,Smartwatch,Customer_24,4,196.62,786.48
2024-04-03,West,Keyboard,Customer_43,2,38.79,77.58
2024-12-19,South,Headphones,Customer_36,6,72.35,434.1
2025-01-08,South,Laptop,Customer_14,1,831.39,831.39
2024-01-09,Central,Mouse,Customer_59,2,26.88,53.76
2024-08-04,East,Keyboard,Customer_7,2,41.45,82.9
2025-12-30,North,Keyboard,Customer_25,3,41.68,125.04
2024-08-05,North,Keyboard,Customer_60,2,42.57,85.14
2024-05-16,Central,Mouse,Customer_38,3,24.75,74.25
2025-02-03,South,Headphones,Customer_57,3,79.77,239.31
2024-06-29,North,Keyboard,Customer_18,3,43.89,131.67
2025-09-08,Central,Mouse,Customer_30,1,26.2,26.2
2025-07-19,East,Monitor,Customer_55,1,244.79,244.79
2024-01-16,Central,Keyboard,Customer_29,3,43.01,129.03
2025-01-13,North,Smartwatch,Customer_33,1,212.21,212.21
2024-04-22,West,Smartwatch,Customer_27,1,207.87,207.87
2025-04-11,West,Smartphone,Customer_45,1,641.68,641.68
2025-08-30,East,Smartwatch,Customer_43,1,219.12,219.12
2024-04-21,South,Laptop,Customer_12,2,791.39,1582.78
2024-03-22,Central,Mouse,Customer_4,3,27.04,81.12
2025-01-19,East,Headphones,Customer_49,1,93.05,93.05
2024-10-13,North,Mouse,Customer_19,1,23.9,23.9
2025-03-10,West,Monitor,Customer_19,3,274.97,824.91
2025-11-04,North,Headphones,Customer_52,1,81.17,81.17
2024-09-24,East,Mouse,Customer_9,4,23.7,94.8
2024-05-27,West,Laptop,Customer_29,1,814.8,814.8
2024-11-20,East,Keyboard,Customer_43,4,36.59,146.36
2024-10-31,North,Keyboard,Customer_52,4,37.85,151.4
2024-02-04,North,Smartwatch,Customer_40,2,209.49,418.98
2025-06-21,North,Smartwatch,Customer_36,3,218.09,654.27
2024-07-01,South,Smartphone,Customer_48,1,571.02,571.02
2025-01-29,North,Keyboard,Customer_47,2,44.43,88.86
2025-01-05,North,Monitor,Customer_46,2,243.95,487.9
2025-11-25,South,Monitor,Customer_5,2,284.38,568.76
2025-05-13,North,Monitor,Customer_7,1,285.19,285.19
2024-12-13,North,Headphones,Customer_13,5,78.92,394.6
2024-04-07,South,Smartphone,Customer_24,2,564.26,1128.52
2025-08-30,West,Tablet,Customer_8,1,365.42,365.42
2025-10-27,East,Headphones,Customer_34,2,92.85,185.7
2024-01-13,North,Mouse,Customer_11,5,26.41,132.05
2024-04-16,North,Monitor,Customer_18,3,259.75,779.25
2024-05-10,South,Headphones,Customer_4,3,75.04,225.12
2025-08-21,East,Headphones,Customer_5,3,92.61,277.83
2024-08-04,North,Headphones,Customer_26,3,86.76,260.28
2024-04-28,South,Keyboard,Customer_24,1,41.08,41.08
2025-06-23,North,Headphones,Customer_50,4,94.12,376.48
2025-03-08,North,Keyboard,Customer_22,2,41.84,83.68
2025-08-28,East,Keyboard,Customer_13,1,39.39,39.39
2025-09-14,East,Keyboard,Customer_30,4,42.38,169.52
2025-11-06,East,Headphones,Customer_22,3,85.73,257.19
2025-03-26,East,Smartwatch,Customer_37,3,233.7,701.1
2024-11-21,North,Laptop,Customer_11,1,780.95,780.95
2025-10-09,Central,Smartwatch,Customer_28,1,209.49,209.49
2025-01-09,East,Monitor,Customer_27,3,282.5,847.5
2025-11-05,East,Headphones,Customer_54,2,79.86,159.72
2025-10-08,East,Smartwatch,Customer_25,4,215.55,862.2
2024-03-08,South,Mouse,Customer_48,4,22.6,90.4
2024-09-11,North,Tablet,Customer_53,2,358.65,717.3
2024-09-15,North,Headphones,Customer_25,1,77.16,77.16
2025-03-18,South,Smartwatch,Customer_4,2,214.02,428.04
2025-06-18,South,Smartphone,Customer_24,3,695.73,2087.19
2024-02-07,North,Smartphone,Customer_4,3,610.58,1831.74
2024-08-23,West,Mouse,Customer_31,1,25.47,25.47
2025-06-01,South,Tablet,Customer_49,4,389.92,1559.68
2024-05-24,East,Laptop,Customer_20,5,751.06,3755.3
2024-06-21,South,Mouse,Customer_54,1,24.56,24.56
2024-12-18,East,Smartphone,Customer_6,6,629.79,3778.74
2024-11-16,East,Monitor,Customer_3,3,231.29,693.87
2025-10-24,North,Monitor,Customer_49,4,288.31,1153.24
2024-03-11,North,Smartwatch,Customer_50,3,214.83,644.49
2024-08-14,Central,Smartphone,Customer_19,3,552.77,1658.31
2024-10-10,Central,Smartwatch,Customer_5,2,207.05,414.1
2024-09-14,North,Mouse,Customer_9,5,26.81,134.05
2024-10-14,Central,Headphones,Customer_17,2,77.55,155.1
2024-06-20,East,Smartwatch,Customer_5,2,208.11,416.22
2024-08-08,South,Smartwatch,Customer_18,6,196.51,1179.06
2025-06-12,Central,Smartwatch,Customer_18,5,202.85,1014.25
2024-11-14,West,Mouse,Customer_43,1,27.1,27.1
2025-09-04,Central,Mouse,Customer_43,5,28.91,144.55
2025-12-17,South,Mouse,Customer_48,2,28.59,57.18
2024-11-17,South,Keyboard,Customer_28,2,40.21,80.42
2024-03-16,North,Mouse,Customer_55,3,24.47,73.41
2025-02-14,East,Headphones,Customer_17,5,82.45,412.25
2025-02-01,North,Smartphone,Customer_55,3,605.83,1817.49
2025-06-21,East,Keyboard,Customer_20,4,45.81,183.24
2024-09-25,West,Laptop,Customer_35,1,814.18,814.18
2024-02-24,North,Laptop,Customer_38,4,732.2,2928.8
2025-06-08,South,Tablet,Customer_16,2,363.65,727.3
2025-03-30,West,Monitor,Customer_49,2,275.9,551.8
2024-01-14,South,Smartphone,Customer_7,3,652.78,1958.34
2024-05-29,East,Smartphone,Customer_32,2,592.62,1185.24
2025-11-01,East,Keyboard,Customer_12,1,46.79,46.79
2024-03-29,North,Smartwatch,Customer_58,2,187.31,374.62
2024-08-04,Central,Monitor,Customer_3,4,258.95,1035.8
2025-05-31,West,Monitor,Customer_6,3,292.8,878.4
2025-04-21,North,Headphones,Customer_1,3,83.36,250.08
2024-05-21,North,Mouse,Customer_42,3,26.57,79.71
2024-11-23,North,Laptop,Customer_37,5,865.59,4327.95
2025-10-22,South,Monitor,Customer_42,3,288.32,864.96
2025-12-18,West,Smartwatch,Customer_35,1,220.79,220.79
2025-09-24,South,Smartphone,Customer_60,1,609.52,609.52
2025-01-30,North,Smartwatch,Customer_37,6,225.21,1351.26
2024-02-22,South,Tablet,Customer_48,1,340.2,340.2
2024-03-24,South,Smartphone,Customer_23,5,645.02,3225.1
2025-08-12,West,Headphones,Customer_26,2,88.33,176.66
2024-05-30,North,Keyboard,Customer_19,3,38.12,114.36
2025-12-11,West,Laptop,Customer_15,3,880.52,2641.56
2024-05-19,Central,Monitor,Customer_16,5,268.5,1342.5
2025-07-06,South,Monitor,Customer_7,3,275.95,827.85
2024-08-11,East,Mouse,Customer_17,1,24.48,24.48
2025-06-11,West,Headphones,Customer_16,3,91.63,274.89
2025-10-14,East,Smartphone,Customer_53,3,602.4,1807.2
2025-10-10,West,Laptop,Customer_1,2,779.55,1559.1
2024-01-21,South,Keyboard,Customer_31,2,41.95,83.9
2024-01-26,East,Smartphone,Customer_45,2,642.53,1285.06
2024-10-09,East,Smartphone,Customer_60,1,556.92,556.92
2025-12-10,South,Laptop,Customer_51,2,800.72,1601.44
2024-11-08,South,Keyboard,Customer_25,3,41.59,124.77
2024-06-29,South,Keyboard,Customer_1,1,43.42,43.42
2024-06-12,South,Monitor,Customer_11,1,227.7,227.7
2025-05-09,North,Monitor,Customer_38,1,280.45,280.45
2024-11-03,East,Tablet,Customer_17,2,360.21,720.42
2025-10-16,South,Laptop,Customer_2,1,859.2,859.2
2025-07-27,South,Laptop,Customer_17,3,932.3,2796.9
2024-09-18,Central,Mouse,Customer_12,2,23.14,46.28
2025-10-26,West,Keyboard,Customer_59,1,44.78,44.78
2024-06-28,North,Monitor,Customer_5,2,233.64,467.28
2025-09-04,South,Mouse,Customer_51,1,29.32,29.32
2024-07-01,North,Smartwatch,Customer_48,4,208.69,834.76
2025-04-10,South,Tablet,Customer_47,3,340.98,1022.94
2025-07-14,West,Laptop,Customer_59,1,803.34,803.34
2025-11-23,North,Smartwatch,Customer_44,2,234.87,469.74
2024-04-18,North,Monitor,Customer_51,6,225.14,1350.84
2024-12-29,North,Mouse,Customer_50,4,26.56,106.24
2025-05-24,North,Smartphone,Customer_59,5,701.48,3507.4
2025-08-11,North,Mouse,Customer_55,2,25.69,51.38
2024-01-21,West,Headphones,Customer_58,8,86.09,688.72
2025-08-18,North,Keyboard,Customer_25,6,39.83,238.98
2024-12-13,East,Monitor,Customer_59,3,254.91,764.73
2024-10-03,Central,Smartphone,Customer_46,4,578.57,2314.28
2024-04-26,Central,Smartwatch,Customer_33,1,198.68,198.68
2024-07-07,Central,Keyboard,Customer_9,3,39.22,117.66
2025-07-28,North,Monitor,Customer_50,2,265.49,530.98
2025-10-29,East,Smartphone,Customer_31,1,666.03,666.03
2025-03-05,North,Keyboard,Customer_12,3,43.51,130.53
2025-03-10,Central,Smartphone,Customer_7,2,679.37,1358.74
2024-08-31,South,Headphones,Customer_55,1,74.13,74.13
2025-01-01,East,Monitor,Customer_35,2,273.77,547.54
2024-08-06,North,Laptop,Customer_36,2,870.08,1740.16
2025-02-18,West,Smartwatch,Customer_14,1,232.75,232.75
2025-02-16,South,Monitor,Customer_56,1,286.43,286.43
2024-01-21,South,Monitor,Customer_29,4,269.15,1076.6
2024-07-20,North,Headphones,Customer_54,1,84.36,84.36
2025-03-24,North,Monitor,Customer_23,2,248.1,496.2
2025-01-10,West,Mouse,Customer_25,6,29.33,175.98
2024-09-18,East,Monitor,Customer_36,1,266.2,266.2
2024-08-24,West,Smartwatch,Customer_17,2,197.65,395.3
2025-12-08,South,Keyboard,Customer_46,2,39.29,78.58
2024-01-25,Central,Headphones,Customer_44,2,74.0,148.0
2024-02-17,Central,Smartwatch,Customer_29,1,199.07,199.07
2025-07-08,North,Laptop,Customer_38,4,857.97,3431.88
2024-06-24,South,Headphones,Customer_29,6,86.27,517.62
2024-12-02,West,Monitor,Customer_36,4,234.09,936.36
2024-06-30,South,Keyboard,Customer_4,6,39.53,237.18
2025-11-26,East,Keyboard,Customer_6,3,41.59,124.77
2025-02-26,North,Monitor,Customer_14,1,286.24,286.24
2025-04-03,South,Monitor,Customer_15,1,288.33,288.33
2025-11-22,West,Keyboard,Customer_18,4,45.71,182.84
2024-11-26,Central,Smartwatch,Customer_25,2,208.69,417.38
2025-10-25,North,Keyboard,Customer_1,2,44.78,89.56
2024-02-02,South,Laptop,Customer_52,2,768.88,1537.76
2024-11-05,West,Monitor,Customer_21,3,260.08,780.24
2025-05-09,South,Laptop,Customer_44,5,936.02,4680.1
2025-01-27,West,Smartphone,Customer_11,2,681.57,1363.14
2024-03-05,West,Laptop,Customer_42,4,806.66,3226.64
2025-11-08,Central,Smartphone,Customer_38,1,600.93,600.93
2025-12-30,North,Mouse,Customer_51,1,29.3,29.3
2024-03-18,West,Headphones,Customer_54,4,,298.96
2024-07-23,South,Smartphone,Customer_40,1,617.72,617.72
2024-08-19,South,Monitor,Customer_12,2,245.9,491.8
2024-08-08,West,Smartphone,Customer_17,1,591.34,591.34
2024-06-26,South,Monitor,Customer_20,1,227.79,227.79
2024-05-13,Central,Keyboard,Customer_12,1,36.08,36.08
2024-05-14,South,Laptop,Customer_53,1,872.83,872.83
2025-03-02,East,Headphones,Customer_16,11,90.03,990.33
2025-04-27,North,Headphones,Customer_18,1,85.25,85.25
2024-07-27,North,Headphones,Customer_33,1,77.96,77.96
2024-03-08,Central,Laptop,Customer_47,1,863.58,863.58
2025-02-16,South,Laptop,Customer_52,3,825.91,2477.73
2024-12-09,North,Mouse,Customer_34,5,24.45,122.25
2025-06-10,West,Smartwatch,Customer_59,6,218.7,1312.2
2024-11-23,East,Laptop,Customer_60,1,749.01,749.01
2025-12-26,Central,Smartwatch,Customer_18,2,207.97,415.94
2025-12-08,East,Keyboard,Customer_51,2,45.62,91.24
2024-09-14,North,Laptop,Customer_37,1,866.11,866.11
2025-03-26,West,Tablet,Customer_20,1,387.53,387.53
2025-05-24,West,Tablet,Customer_49,1,345.91,345.91
2024-12-03,Central,Headphones,Customer_13,1,76.8,76.8
2025-04-14,South,Keyboard,Customer_18,4,41.37,165.48
2025-10-01,East,Smartphone,Customer_21,1,694.05,694.05
2024-09-23,East,Smartwatch,Customer_48,3,181.26,543.78
2024-06-02,Central,Keyboard,Customer_7,4,38.79,155.16
2025-04-29,East,Laptop,Customer_34,4,909.18,3636.72
2024-04-24,West,Mouse,Customer_46,3,23.13,69.39
2024-09-28,North,Smartphone,Customer_21,4,570.04,2280.16
2025-03-09,East,Tablet,Customer_6,3,369.25,1107.75
2024-01-26,South,Keyboard,Customer_44,5,38.77,193.85
2024-06-19,Central,Smartwatch,Customer_34,3,182.34,547.02
2025-09-09,South,Headphones,Customer_19,1,84.69,84.69
2024-04-01,Central,Tablet,Customer_8,3,364.35,1093.05
2025-01-28,Central,Monitor,Customer_57,2,290.63,581.26
2025-06-10,West,Smartwatch,Customer_42,1,233.53,233.53
2025-10-31,North,Mouse,Customer_21,2,24.44,48.88
2025-04-11,East,Tablet,Customer_24,4,341.74,1366.96
2024-01-17,West,Keyboard,Customer_31,1,38.11,38.11
2025-12-15,South,Monitor,Customer_26,8,276.35,2210.8
2025-07-28,West,Laptop,Customer_5,4,806.29,3225.16
2025-06-28,East,Keyboard,Customer_57,2,38.89,77.78
2024-09-08,North,Smartphone,Customer_21,4,651.19,2604.76
2024-12-10,North,Tablet,Customer_1,4,358.73,1434.92
2025-06-05,South,Smartphone,Customer_53,1,694.49,694.49
2024-06-05,North,Mouse,Customer_55,3,26.1,78.3
2024-10-10,Central,Mouse,Customer_20,2,26.87,53.74
2025-10-19,South,Headphones,Customer_57,1,83.4,83.4
2025-05-06,West,Tablet,Customer_37,5,364.22,1821.1
2025-12-29,East,Laptop,Customer_16,1,905.83,905.83
2025-05-23,South,Keyboard,Customer_36,1,41.58,41.58
2024-08-15,Central,Monitor,Customer_29,2,247.46,494.92
2024-10-18,Central,Smartphone,Customer_29,4,608.79,2435.16
2024-05-17,North,Smartwatch,Customer_28,1,194.91,194.91
2025-09-19,South,Laptop,Customer_58,2,831.09,1662.18
2025-01-30,West,Smartwatch,Customer_56,2,209.82,419.64
2024-09-13,West,Smartwatch,Customer_25,2,198.13,396.26
2024-11-06,Central,Mouse,Customer_8,4,24.67,98.68
2024-04-24,East,Monitor,Customer_21,4,234.62,938.48
2025-10-13,North,Tablet,Customer_24,1,376.8,376.8
2024-07-06,East,Keyboard,Customer_15,1,41.43,41.43
2024-01-12,North,Headphones,Customer_3,3,85.48,256.44
2024-12-09,East,Monitor,Customer_47,5,247.99,1239.95
2025-12-08,Central,Smartphone,Customer_43,5,631.2,3156.0
2025-09-14,North,Keyboard,Customer_38,1,44.66,44.66
2025-10-31,Central,Laptop,Customer_7,4,895.75,3583.0
2025-04-27,West,Headphones,Customer_51,3,81.51,244.53
2024-08-03,North,Keyboard,Customer_48,1,41.04,41.04
2024-02-23,East,Headphones,Customer_33,1,86.38,86.38
2025-06-15,South,Mouse,Customer_55,2,26.05,52.1
2024-02-08,East,Headphones,Customer_56,2,85.25,170.5
2025-09-14,North,Laptop,Customer_8,1,794.65,794.65
2024-04-15,Central,Keyboard,Customer_5,1,43.12,43.12
2024-04-26,North,Monitor,Customer_31,2,232.03,464.06
2025-01-29,South,Mouse,Customer_50,5,27.56,137.8
2024-03-20,North,Headphones,Customer_46,2,77.8,155.6
2025-04-30,North,Smartphone,Customer_41,3,602.52,1807.56
2024-05-05,North,Mouse,Customer_37,2,23.23,46.46
2024-03-10,South,Monitor,Customer_35,5,243.73,1218.65
2024-09-30,North,Headphones,Customer_46,4,80.03,320.12
2024-12-05,North,Smartphone,Customer_32,2,563.5,1127.0
2025-06-16,East,Monitor,Customer_33,3,272.88,818.64
2025-12-02,East,Headphones,Customer_27,3,79.12,237.36
2025-06-04,West,Keyboard,Customer_48,1,41.52,41.52
2024-10-27,North,Headphones,Customer_5,1,74.85,74.85
2024-03-31,North,Tablet,Customer_56,1,375.14,375.14
2025-09-28,North,Mouse,Customer_58,1,,27.53
2025-10-25,South,Keyboard,Customer_49,5,38.94,194.7
2024-04-09,East,Monitor,Customer_36,4,260.04,1040.16
2024-12-12,West,Mouse,Customer_12,3,27.13,81.39
2024-06-24,West,Mouse,Customer_5,3,23.39,70.17
2025-06-08,South,Headphones,Customer_8,3,80.82,242.46
2025-09-15,West,Laptop,Customer_53,1,935.94,935.94
2024-09-07,South,Keyboard,Customer_51,2,40.52,81.04
2024-12-21,South,Laptop,Customer_11,3,784.46,2353.38
2025-07-18,North,Smartphone,Customer_56,3,604.54,1813.62
2024-08-30,North,Laptop,Customer_35,1,812.88,812.88
2024-08-11,East,Smartphone,Customer_10,5,618.18,3090.9
2024-03-15,West,Monitor,Customer_4,2,244.76,489.52
2024-09-18,North,Smartphone,Customer_11,4,633.99,2535.96
2025-10-16,Central,Smartphone,Customer_22,2,624.25,1248.5
2025-12-25,North,Laptop,Customer_5,8,805.91,6447.28
2024-02-13,North,Smartphone,Customer_54,2,587.62,1175.24
2024-07-03,North,Keyboard,Customer_32,2,37.13,74.26
2024-09-27,West,Laptop,Customer_17,1,825.07,825.07
2025-06-09,West,Mouse,Customer_52,3,26.21,78.63
2024-06-25,North,Tablet,Customer_60,4,318.36,1273.44
2024-09-12,Central,Headphones,Customer_42,1,84.23,84.23
2025-04-23,South,Headphones,Customer_54,2,87.7,175.4
2024-06-08,South,Headphones,Customer_31,2,79.67,159.34
2025-05-02,South,Headphones,Customer_19,5,84.7,423.5
2025-12-14,North,Laptop,Customer_18,1,809.5,809.5
2024-09-12,East,Laptop,Customer_28,1,731.89,731.89
2024-08-16,East,Mouse,Customer_45,3,23.78,71.34
2025-04-10,South,Laptop,Customer_6,4,939.27,3757.08
2024-09-01,South,Keyboard,Customer_34,1,37.73,37.73
2025-09-20,East,Tablet,Customer_38,3,349.23,1047.69
2024-09-09,East,Smartphone,Customer_27,1,559.52,559.52
2025-09-05,West,Tablet,Customer_54,5,408.14,2040.7
2024-06-03,West,Mouse,Customer_15,3,25.27,75.81
2025-12-10,Central,Smartphone,Customer_12,2,641.2,1282.4
2025-08-29,East,Mouse,Customer_48,3,27.91,83.73
2025-03-29,East,Keyboard,Customer_4,4,45.96,183.84
2024-11-25,North,Mouse,Customer_2,1,25.54,25.54
2025-07-15,South,Tablet,Customer_30,3,390.47,1171.41
2024-03-03,South,Mouse,Customer_13,3,25.87,77.61
2024-12-30,North,Monitor,Customer_46,2,229.57,459.14
2025-08-18,East,Smartwatch,Customer_13,3,219.85,659.55
2025-01-17,West,Keyboard,Customer_22,5,44.75,223.75
2025-08-16,South,Smartphone,Customer_28,1,701.7,701.7
2025-08-24,North,Mouse,Customer_24,1,29.1,29.1
2025-05-01,North,Monitor,Customer_37,3,285.67,857.01
2024-05-30,South,Keyboard,Customer_41,4,42.83,171.32
2025-11-27,North,Tablet,Customer_53,2,394.55,789.1
2025-06-28,Central,Mouse,Customer_21,3,28.44,85.32
2025-07-01,West,Mouse,Customer_34,4,27.1,108.4
2024-01-08,Central,Smartphone,Customer_10,3,557.16,1671.48
2024-11-24,Central,Tablet,Customer_50,1,331.03,331.03
2024-10-24,East,Mouse,Customer_42,6,26.36,158.16
2025-11-13,North,Laptop,Customer_27,1,792.1,792.1
2024-01-21,Central,Headphones,Customer_25,1,77.26,77.26
2024-07-08,East,Keyboard,Customer_51,2,36.86,73.72
2024-04-27,North,Monitor,Customer_5,2,263.5,527.0
2024-03-18,West,Smartwatch,Customer_37,6,188.34,1130.04
2025-07-30,Central,Monitor,Customer_8,2,275.57,551.14
2024-07-14,North,Laptop,Customer_49,2,827.36,1654.72
2024-12-26,West,Mouse,Customer_50,3,25.14,75.42
2025-01-28,West,Monitor,Customer_31,3,274.87,824.61
2024-01-10,West,Laptop,Customer_60,5,864.5,4322.5
2025-05-12,West,Laptop,Customer_26,2,882.46,1764.92
2025-04-25,Central,Keyboard,Customer_34,1,45.54,45.54
2025-02-07,Central,Tablet,Customer_51,3,404.67,1214.01
2025-05-05,East,Mouse,Customer_41,3,29.53,88.59
2025-11-02,West,Smartwatch,Customer_43,1,202.34,202.34
2025-06-15,East,Laptop,Customer_6,2,832.78,1665.56
2024-06-03,North,Tablet,Customer_1,1,364.21,364.21
2024-01-05,South,Keyboard,Customer_35,6,42.47,254.82
2025-03-07,West,Tablet,Customer_20,2,409.44,818.88
2025-05-19,South,Monitor,Customer_39,2,265.16,530.32
2025-04-10,North,Headphones,Customer_30,3,94.09,282.27
2024-05-29,North,Keyboard,Customer_9,4,41.85,167.4
2024-01-02,West,Keyboard,Customer_32,4,36.86,147.44
2024-01-10,North,Tablet,Customer_31,3,318.28,954.84
2025-11-17,East,Monitor,Customer_40,1,245.04,245.04
2025-08-14,Central,Monitor,Customer_1,3,248.76,746.28
2024-05-11,West,Keyboard,Customer_43,2,37.39,74.78
2024-01-12,Central,Headphones,Customer_47,4,83.79,335.16
2024-03-19,East,Smartwatch,Customer_54,1,215.58,215.58
2025-10-01,South,Headphones,Customer_20,6,78.48,470.88
2025-10-30,West,Headphones,Customer_54,3,92.21,276.63
2025-03-25,West,Smartphone,Customer_37,3,586.58,1759.74
2025-01-06,West,Headphones,Customer_40,2,85.31,170.62
2025-12-01,South,Keyboard,Customer_39,1,38.96,38.96
2025-08-15,East,Mouse,Customer_48,3,27.0,81.0
2025-12-16,West,Headphones,Customer_7,4,80.88,323.52
2025-02-12,South,Smartwatch,Customer_8,1,206.77,206.77
2024-04-08,North,Tablet,Customer_17,2,320.67,641.34
2025-08-16,East,Smartwatch,Customer_43,2,221.5,443.0
2025-04-30,South,Tablet,Customer_33,2,411.81,823.62
2025-08-18,North,Tablet,Customer_59,1,406.81,406.81
2024-08-10,Central,Monitor,Customer_8,1,243.94,243.94
2025-10-01,West,Laptop,Customer_10,1,933.76,933.76
2024-04-30,West,Tablet,Customer_54,4,323.51,1294.04
2025-10-05,North,Laptop,Customer_52,1,782.61,782.61
2025-07-23,West,Smartwatch,Customer_19,3,202.49,607.47
2025-04-09,North,Laptop,Customer_21,1,843.05,843.05
2025-08-06,East,Headphones,Customer_11,5,82.43,412.15
2025-11-03,Central,Monitor,Customer_12,1,296.37,296.37
2025-12-27,South,Keyboard,Customer_53,1,44.93,44.93
2024-07-29,West,Keyboard,Customer_59,1,40.54,40.54
2025-03-09,Central,Mouse,Customer_11,1,28.66,28.66
2025-02-03,North,Smartwatch,Customer_26,3,216.75,650.25
2025-10-18,South,Keyboard,Customer_53,1,40.5,40.5
2024-10-12,Central,Mouse,Customer_47,1,22.82,22.82
2025-12-15,West,Mouse,Customer_59,6,27.06,162.36
2024-10-31,Central,Mouse,Customer_13,1,24.43,24.43
2025-06-18,North,Keyboard,Customer_52,4,41.54,166.16
2025-12-25,North,Smartwatch,Customer_1,5,198.53,992.65
2024-06-17,North,Keyboard,Customer_26,3,39.32,117.96
2025-06-05,Central,Smartwatch,Customer_35,7,196.2,1373.4
2024-04-27,Central,Monitor,Customer_2,3,227.72,683.16
2025-03-16,Central,Smartwatch,Customer_43,8,225.06,1800.48
2024-10-21,South,Mouse,Customer_58,3,25.08,75.24
2025-10-29,North,Tablet,Customer_49,4,397.26,1589.04
2024-02-13,South,Monitor,Customer_8,2,274.19,548.38
2024-10-26,West,Laptop,Customer_19,1,862.61,862.61
2025-10-24,East,Laptop,Customer_27,4,850.6,3402.4
2025-11-27,Central,Laptop,Customer_2,1,831.43,831.43
2024-06-12,Central,Monitor,Customer_13,4,238.46,953.84
2025-05-19,North,Keyboard,Customer_26,6,45.15,270.9
2025-09-29,West,Headphones,Customer_3,3,85.99,257.97
2025-01-10,Central,Keyboard,Customer_51,3,44.15,132.45
2024-09-13,North,Tablet,Customer_34,1,371.32,371.32
2025-03-06,North,Monitor,Customer_21,5,250.77,1253.85
2025-11-08,South,Smartwatch,Customer_15,1,201.14,201.14
2025-10-12,Central,Keyboard,Customer_8,1,44.46,44.46
2024-09-10,West,Tablet,Customer_24,6,353.37,2120.22
2025-04-15,East,Headphones,Customer_50,1,90.73,90.73
2025-07-16,West,Monitor,Customer_39,1,245.18,245.18
2024-01-25,North,Laptop,Customer_53,2,813.12,1626.24
2025-04-12,East,Keyboard,Customer_20,1,46.64,46.64
2025-04-22,South,Headphones,Customer_54,4,91.91,367.64
2024-11-04,West,Smartwatch,Customer_49,3,185.75,557.25
2024-02-04,East,Monitor,Customer_28,2,229.11,458.22
2024-02-08,South,Headphones,Customer_25,4,78.86,315.44
2024-07-12,South,Keyboard,Customer_15,2,40.52,81.04
2025-11-20,South,Mouse,Customer_36,5,25.54,127.7
2025-07-09,East,Laptop,Customer_14,1,867.38,867.38
2025-05-03,Central,Smartwatch,Customer_40,7,196.83,1377.81
2025-01-26,East,Monitor,Customer_50,3,294.25,882.75
2025-02-19,East,Keyboard,Customer_58,4,42.0,168.0
2024-08-05,North,Keyboard,Customer_43,4,41.67,166.68
2024-06-30,East,Keyboard,Customer_51,4,43.19,172.76
2025-06-01,North,Laptop,Customer_5,2,949.11,1898.22
2024-10-18,North,Mouse,Customer_32,2,24.82,49.64
2025-10-08,South,Tablet,Customer_23,2,409.88,819.76
2025-06-10,East,Mouse,Customer_38,2,24.75,49.5
2025-12-27,Central,Keyboard,Customer_44,3,47.49,142.47
2025-11-23,North,Tablet,Customer_51,1,408.84,408.84
2024-08-23,South,Mouse,Customer_9,1,26.12,26.12
2024-05-10,North,Smartwatch,Customer_42,4,182.4,729.6
2025-04-02,North,Mouse,Customer_44,7,28.97,202.79
2025-05-02,North,Laptop,Customer_20,2,845.55,1691.1
2025-10-30,West,Headphones,Customer_2,1,82.86,82.86
2024-05-21,North,Mouse,Customer_10,1,22.55,22.55
2024-04-14,North,Smartwatch,Customer_41,4,193.05,772.2
2025-08-29,North,Monitor,Customer_59,3,262.43,787.29
2024-02-22,North,Tablet,Customer_60,4,377.32,1509.28
2025-11-22,West,Headphones,Customer_25,1,93.19,93.19
2024-10-16,East,Mouse,Customer_31,1,23.24,23.24
2024-11-21,Central,Mouse,Customer_23,3,25.17,75.51
2024-07-17,North,Laptop,Customer_48,2,855.15,1710.3
2025-05-01,West,Headphones,Customer_53,3,79.98,239.94
2024-07-04,East,Smartwatch,Customer_19,1,209.3,209.3
2025-05-28,South,Smartwatch,Customer_57,1,218.88,218.88
2024-03-11,North,Headphones,Customer_58,3,73.5,220.5
2024-01-19,North,Smartphone,Customer_19,2,654.98,1309.96
2025-12-16,East,Mouse,Customer_1,2,28.54,57.08
2025-09-18,East,Smartphone,Customer_11,3,699.23,2097.69
2025-11-13,South,Keyboard,Customer_34,4,39.38,157.52
2024-11-12,North,Keyboard,Customer_20,3,41.36,124.08
2025-08-03,South,Mouse,Customer_45,1,27.37,27.37
2024-11-17,North,Smartphone,Customer_35,1,616.84,616.84
2024-06-26,East,Mouse,Customer_27,3,24.17,72.51
2025-07-15,South,Headphones,Customer_31,3,94.13,282.39
2025-09-23,North,Laptop,Customer_8,3,934.39,2803.17
2025-08-06,East,Mouse,Customer_27,1,28.73,28.73
2024-01-12,North,Smartwatch,Customer_25,3,201.41,604.23
2025-06-15,South,Headphones,Customer_56,4,79.68,318.72
2024-06-02,North,Mouse,Customer_17,3,23.99,71.97
2024-03-01,East,Monitor,Customer_60,5,238.55,1192.75
2024-07-27,West,Smartphone,Customer_13,2,639.71,1279.42
2025-10-11,North,Smartphone,Customer_26,1,619.32,619.32
2025-12-29,South,Mouse,Customer_22,1,25.03,25.03
2024-06-08,West,Smartwatch,Customer_31,2,203.27,406.54
